display_name,is_system_created,service_type,service_entries,id,path
MS Exchange 2007 Client Access Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['143'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'IMAP', 'display_name': 'IMAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['995'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'POP3_SSL', 'display_name': 'POP3_SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['110'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'POP3', 'display_name': 'POP3'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['993'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'IMAP_SSL', 'display_name': 'IMAP_SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5062'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server', 'display_name': 'MS Unified Messaging server'}]",['id'],/infra/services/MS_Exchange_2007_Client_Access_Server
MS Exchange 2007 Mailbox Servers,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}]",['id'],/infra/services/MS_Exchange_2007_Mailbox_Servers
MS Exchange 2007 Transport Servers,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['587'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP_TLS', 'display_name': 'SMTP_TLS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'EdgeSync_service', 'display_name': 'EdgeSync service'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'EdgeSync_service-ADAM', 'display_name': 'EdgeSync service/ADAM'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}]",['id'],/infra/services/MS_Exchange_2007_Transport_Servers
MS Exchange 2007 Unified Messaging Centre,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5062'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server', 'display_name': 'MS Unified Messaging server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/MS_Exchange_2007_Unified_Messaging_Centre
MS Exchange 2010 Client Access Servers,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['143'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'IMAP', 'display_name': 'IMAP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['993'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'IMAP_SSL', 'display_name': 'IMAP_SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5062'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server', 'display_name': 'MS Unified Messaging server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['995'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'POP3_SSL', 'display_name': 'POP3_SSL'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['110'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'POP3', 'display_name': 'POP3'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}]",['id'],/infra/services/MS_Exchange_2010_Client_Access_Servers
MS Exchange 2010 Mailbox Servers,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['64327'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Customizable', 'display_name': 'MS Customizable'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['808'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Replication_service', 'display_name': 'MS Replication service'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5075', '5076', '5077'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'Office_communication_server', 'display_name': 'Office communication server'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}]",['id'],/infra/services/MS_Exchange_2010_Mailbox_Servers
MS Exchange 2010 Transport Servers,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['587'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP_TLS', 'display_name': 'SMTP_TLS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['50636'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'EdgeSync_service', 'display_name': 'EdgeSync service'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}]",['id'],/infra/services/MS_Exchange_2010_Transport_Servers
MS Exchange 2010 Unified Messaging Server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['25'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SMTP', 'display_name': 'SMTP'}, {'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS-UDP', 'display_name': 'KERBEROS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5065', '5066', '5067', '5068'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server-Phone', 'display_name': 'MS Unified Messaging server-Phone'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['88'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'KERBEROS', 'display_name': 'KERBEROS'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP-UDP', 'display_name': 'LDAP-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS-UDP', 'display_name': 'DNS-UDP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5075', '5076', '5077'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server_-_Client_Access', 'display_name': 'MS Unified Messaging server - Client Access'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['389'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP', 'display_name': 'LDAP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['3268'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'LDAP_Global_Catalog', 'display_name': 'LDAP Global Catalog'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['53'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'DNS', 'display_name': 'DNS'}]",['id'],/infra/services/MS_Exchange_2010_Unified_Messaging_Server
MS Replication service,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['808'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Replication_service', 'display_name': 'MS Replication service'}]",['id'],/infra/services/MS_Replication_service
MS Unified Messaging server,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5062'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server', 'display_name': 'MS Unified Messaging server'}]",['id'],/infra/services/MS_Unified_Messaging_server
MS Unified Messaging server - Client Access,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5075', '5076', '5077'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server_-_Client_Access', 'display_name': 'MS Unified Messaging server - Client Access'}]",['id'],/infra/services/MS_Unified_Messaging_server_-_Client_Access
MS Unified Messaging server-Phone,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['5060', '5061', '5065', '5066', '5067', '5068'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS_Unified_Messaging_server-Phone', 'display_name': 'MS Unified Messaging server-Phone'}]",['id'],/infra/services/MS_Unified_Messaging_server-Phone
MS-DS,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS', 'display_name': 'MS-DS'}]",['id'],/infra/services/MS-DS
MS-DS-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-TCP', 'display_name': 'MS-DS-TCP'}]",['id'],/infra/services/MS-DS-TCP
MS-DS-UDP,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['445'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-DS-UDP', 'display_name': 'MS-DS-UDP'}]",['id'],/infra/services/MS-DS-UDP
MS-SQL-M,True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1434'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-M', 'display_name': 'MS-SQL-M'}]",['id'],/infra/services/MS-SQL-M
MS-SQL-M-TCP,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1434'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-M-TCP', 'display_name': 'MS-SQL-M-TCP'}]",['id'],/infra/services/MS-SQL-M-TCP
MS-SQL-S,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1433'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MS-SQL-S', 'display_name': 'MS-SQL-S'}]",['id'],/infra/services/MS-SQL-S
MSN (TCP),True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['1863'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MSN_(TCP)', 'display_name': 'MSN (TCP)'}]",['id'],/infra/services/MSN_(TCP)
MSN (UDP),True,['service_type'],"[{'l4_protocol': 'UDP', 'source_ports': [], 'destination_ports': ['1863'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'MSN_(UDP)', 'display_name': 'MSN (UDP)'}]",['id'],/infra/services/MSN_(UDP)
MSSQL Integration Services,True,['service_type'],"[{'l4_protocol': None, 'source_ports': [], 'destination_ports': ['135'], 'resource_type': 'ALGTypeServiceEntry', 'id': 'MS_RPC_TCP', 'display_name': 'MS_RPC_TCP'}]",['id'],/infra/services/MSSQL_Integration_Services
MSSQL Reporting Services,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}]",['id'],/infra/services/MSSQL_Reporting_Services
MSSQL Server Analysis Services,True,['service_type'],"[{'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2382'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SQL_Server_Browser_service', 'display_name': 'SQL Server Browser service'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['2383'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'SQL_Analysis_service', 'display_name': 'SQL Analysis service'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['443'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTPS', 'display_name': 'HTTPS'}, {'l4_protocol': 'TCP', 'source_ports': [], 'destination_ports': ['80'], 'resource_type': 'L4PortSetServiceEntry', 'id': 'HTTP', 'display_name': 'HTTP'}]",['id'],/infra/services/MSSQL_Server_Analysis_Services
